,정류소번호,정류소명,X좌표,Y좌표,자치구
3228,09522,해청빌라,127.0077503725,37.6374641621,강북구
3229,09523,백련사,127.0045157924,37.644192703499996,강북구
3230,09524,방천시장,127.0340973852,37.6132744086,강북구
3231,09525,구세군강북종합사회복지관,127.0138350809,37.6251665309,강북구
3232,09526,금강슈퍼,127.0356513173,37.6271497463,강북구
3233,09527,강북문화정보도서관,127.0368209489,37.6257427961,강북구
3234,09528,당진슈퍼,127.03232769959999,37.6255143363,강북구
3235,09529,삼흥연립,127.0134900802,37.628134739400004,강북구
3236,09530,기도원입구,127.0080334876,37.6368754944,강북구
3237,09531,강북청소년수련관,127.00702030069999,37.6456973855,강북구
3238,09532,보람미용실,127.01540531100001,37.6252573458,강북구
3239,09533,인천슈퍼,127.0345282908,37.626535541500004,강북구
3240,09534,동문굿모닝힐,127.0374657868,37.623899877199996,강북구
3241,09535,삼광학원,127.0321493948,37.6244988638,강북구
3242,09536,한빛맹아학교,127.01521798969999,37.6287112892,강북구
3243,09537,형제슈퍼,127.0098045717,37.6366827714,강북구
3244,09538,무량사입구,127.0079065319,37.6461956269,강북구
3245,09539,쌍문교,127.02463863770001,37.6461780008,강북구
3246,09540,페리카나치킨,127.01654052,37.625406772,강북구
3247,09541,당진슈퍼,127.03248288799999,37.6254665363,강북구
3248,09542,북서울꿈의숲,127.03752626110001,37.6225040791,강북구
3249,09543,동성마트,127.03218753760001,37.623627505500004,강북구
3250,09544,한빛예술단,127.01637938620001,37.6294526544,강북구
3251,09545,삼성하이츠빌라,127.0110169731,37.6366961807,강북구
3252,09547,강북중학교,127.023286184,37.6445347047,강북구
3253,09548,삼양시장.롯데마트,127.0174161828,37.6250705419,강북구
3254,09550,동성주택,127.0323753581,37.623077793,강북구
3255,09551,수유1동주민센터.파출소,127.01752500219999,37.6301526349,강북구
3256,09552,국립419민주묘지삼거리.윤극영가옥,127.0104381934,37.6464107883,강북구
3257,09553,광산사거리,127.02305664200001,37.6424802856,강북구
3258,09554,삼양부동산,127.01801657709998,37.6248776198,강북구
3259,09555,경남아파트,127.0342948887,37.6166308934,강북구
3260,09556,제일슈퍼,127.03267178729999,37.622199154499995,강북구
3261,09557,진주빌딩,127.01795231979999,37.6309112824,강북구
3262,09558,청수탕,127.01265655350001,37.6367446746,강북구
3263,09559,백운교회,127.0106441991,37.6447122333,강북구
3264,09560,강북구청,127.0259840261,37.6403810594,강북구
3265,09561,삼양오거리,127.0188481065,37.624789183699995,강북구
3266,09563,홈빌라트,127.0329273916,37.62124033,강북구
3267,09564,광성슈퍼,127.01863809129999,37.632148362399995,강북구
3268,09566,인수초중학교,127.01078341629999,37.643556134099995,강북구
3269,09567,수유역,127.0249677991,37.6375906296,강북구
3270,09568,오현초등학교,127.0459678973,37.6235355369,강북구
3271,09569,구.삼양극장,127.0211399902,37.6248635854,강북구
3272,09570,롯데백화점,127.03077335559999,37.6145548633,강북구
3273,09571,꿈의숲해링턴아파트101동앞,127.0331749954,37.6201373335,강북구
3274,09572,화계유치원,127.019526826,37.6338728904,강북구
3275,09573,한신대신학대학원.화계사,127.01398396350001,37.6337304054,강북구
3276,09574,극동아파트,127.0107628709,37.642530706,강북구
3277,09576,주공1.2단지한진아파트,127.04474999440001,37.625337271199996,강북구
3278,09577,삼양신협,127.02329154780001,37.6254173467,강북구
3279,09578,번3동주민센터,127.04660395030001,37.6261592427,강북구
3280,09579,미아사거리전철역,127.0304396784,37.612961831,강북구
3281,09580,꿈의숲해링턴아파트105동앞,127.0334938295,37.6187450681,강북구
3282,09581,국제가스.신일병원,127.02103164620002,37.6343763367,강북구
3283,09582,삼양탕,127.0149765253,37.6338294026,강북구
3284,09583,국립재활원,127.0115682035,37.6402544989,강북구
3285,09585,신원아파트.북서울꿈의숲교회,127.044224785,37.626116005300005,강북구
3286,09586,미아역6번출구,127.02538648059999,37.625939543,강북구
3287,09587,방천시장입구,127.0331189134,37.6111832678,강북구
3288,09588,꿈의숲해링턴아파트108동앞,127.03386670229999,37.616744394899996,강북구
3289,09589,유성빌딩,127.0236086128,37.6356860225,강북구
3290,09590,송암교회.화계사거리,127.016816616,37.6339778333,강북구
3291,09591,강북구의회.강북문화예술회관,127.0142820851,37.6403416065,강북구
3292,09592,경남아너스빌정문,127.0344291798,37.6130688648,강북구
3293,09593,기산아파트.2단지후문,127.04423926770001,37.6276136002,강북구
3294,09594,미아역7번출구,127.02578554,37.626725201199996,강북구
3295,09595,수유역,127.02538814110001,37.6374815091,강북구
3296,09597,가오리,127.016284405,37.6406305942,강북구
3297,09598,송중동주민센터,127.0336239934,37.6159868107,강북구
3298,09599,쌍문교,127.0245795335,37.6456427714,강북구
3299,09600,주공3단지정문,127.04230682219999,37.6282486714,강북구
3300,09631,깨순이김밥,127.0253321368,37.6260467836,강북구
3301,09642,8번지입구,127.0378208986,37.6137400363,강북구
3302,09656,번동삼거리,127.0279469112,37.6350975692,강북구
3303,09682,벽산아파트,127.0199332209,37.640982356900004,강북구
3304,09717,한양아파트입구.삼덕상운,127.0409777233,37.627989628499996,강북구
3305,09718,삼양신협,127.02375385010001,37.6256497341,강북구
3306,09739,미아사거리,127.03045210350001,37.612876224699995,강북구
3307,09753,양지빌라,127.0380243258,37.6150510498,강북구
3308,09754,성당앞,127.0220299226,37.6422570137,강북구
3309,09760,하나은행.새마을금고,127.0396060775,37.6286650081,강북구
3310,09767,북서울꿈의숲,127.0444485185,37.6194253735,강북구
3311,09769,강북반석교회,127.02117514700001,37.6249933351,강북구
3312,09770,8번지슈퍼,127.0380371932,37.6158503081,강북구
3313,09771,롯데백화점,127.03091489229999,37.6144178613,강북구
3314,09772,국제가스.신일병원,127.02237780709999,37.6347076873,강북구
3315,09773,중앙시장,127.02237850889999,37.6408251303,강북구
3316,09774,강북구민운동장.4단지,127.03859735479999,37.630107976,강북구
3317,09775,훌랄라치킨,127.0188730581,37.624899112,강북구
3318,09776,산장빌라,127.03804768239999,37.6164279001,강북구
3319,09777,화계유치원,127.01932744209999,37.6339936682,강북구
3320,09778,수유동약국,127.0228282833,37.6368449673,강북구
3321,09779,강북보건소.번2동주민센터,127.03706854059999,37.631544792,강북구
3322,09780,삼일약국.롯데마트,127.0180743779,37.6249713237,강북구
3323,09781,삼우하이츠빌라,127.0372251142,37.6160812447,강북구
3324,09782,꿈의숲해링턴아파트108동앞,127.0341751563,37.6168230054,강북구
3325,09783,성일빌딩,127.01839112209998,37.6322619376,강북구
3326,09784,삼성화재강북지점,127.0248526543,37.6354830236,강북구
3327,09785,금호.현대아파트,127.0363141169,37.6318694163,강북구
3328,09786,삼양시장,127.0175430845,37.6251390054,강북구
3329,09787,한일아파트후문,127.0371511878,37.6154856509,강북구
3330,09788,꿈의숲해링턴아파트105동앞,127.03359804889999,37.6187468406,강북구
3331,09789,수유1동주민센터.파출소,127.0175703804,37.630402228099996,강북구
3332,09790,수유역,127.0246944668,37.636817559099995,강북구
3333,09791,로얄공인중계사무소,127.0350081615,37.632733949,강북구
3334,09792,페리카나치킨,127.016582455,37.625484259299995,강북구
3335,09793,장미맨션,127.0371417568,37.6147440609,강북구
3336,09794,꿈의숲해링턴아파트101동앞,127.03331541909999,37.620030966,강북구
3337,09795,한빛예술단,127.01627209780001,37.6296268423,강북구
3338,09798,주공5단지,127.03437397309999,37.6333955299,강북구
3339,09799,보람미용실,127.015432518,37.6253402419,강북구
3340,09800,한일아파트정문,127.03712211889999,37.613977243499995,강북구
3341,09801,홈빌라트,127.0330531131,37.6211844276,강북구
3342,09802,한빛맹아학교,127.0150597394,37.628853614899995,강북구
3343,09803,송암교회.화계사거리,127.0169911571,37.6342084853,강북구
3344,09804,강북종합시장,127.0253984583,37.6411606222,강북구
3345,09805,금강산병원.전자공단,127.0337455976,37.6344085277,강북구
3346,09806,구세군강북종합사회복지관,127.0137637329,37.625303504,강북구
3347,09807,8번지입구,127.0377245997,37.613707628,강북구
3348,09808,제일슈퍼,127.0327828202,37.6222270573,강북구
3349,09809,삼흥연립,127.013586394,37.6282050128,강북구
3350,09810,삼양탕,127.01547964219999,37.6340564104,강북구
3351,09811,성당앞,127.02188944209999,37.6423669718,강북구
3352,09812,번동5거리.북부노동지청,127.0340110218,37.6350464176,강북구
3353,09813,다리앞,127.01222454370001,37.627969078,강북구
3354,09814,한신대신학대학원.화계사,127.01353761690001,37.634119725,강북구
3355,09815,벽산아파트,127.0199139997,37.6411409504,강북구
3356,09817,월산슈퍼,127.012515263,37.6252901267,강북구
3357,09818,방천시장입구,127.03340198549999,37.6109552133,강북구
3358,09819,동성주택,127.0323245882,37.6235616889,강북구
3359,09820,수연슈퍼,127.01148356700001,37.627796144499996,강북구
3360,09821,유진슈퍼,127.0132670716,37.63553896,강북구
3361,09822,가오리,127.01622890979999,37.6407630608,강북구
3362,09823,강북경찰서입구,127.0287230772,37.635150546700004,강북구
3363,09824,정은빌라,127.012449672,37.6259965831,강북구
3364,09825,미아사거리역,127.0309028649,37.6127265273,강북구
3365,09826,삼광학원,127.03227624629999,37.6244222371,강북구
3366,09827,빨래골,127.009931381,37.6274475661,강북구
3367,09828,청수탕,127.01265430209999,37.6368320798,강북구
3368,09829,강북구의회.강북문화예술회관,127.014098535,37.6404389454,강북구
3369,09830,빨래골입구,127.01236479479999,37.6265516594,강북구
3370,09831,삼성하이츠빌라,127.0110124531,37.6367799817,강북구
3371,09832,국립재활원,127.01197612850001,37.6402256236,강북구
3372,09833,성원아파트,127.01340321069999,37.6617153182,강북구
3373,09834,수유역.강북구청,127.0259230173,37.6376399831,강북구
3374,09835,청소년독서실,127.0122706768,37.6260353485,강북구
3375,09836,믿음슈퍼,127.0322943991,37.627102054299996,강북구
3376,09837,형제슈퍼,127.0098102481,37.636765670500004,강북구
3377,09838,극동아파트,127.01103025479999,37.6422279181,강북구
3378,09839,강북경찰서입구,127.0290742458,37.634945014,강북구
3379,09840,향천사입구,127.0123815069,37.624852214200004,강북구
3380,09841,당진슈퍼,127.0326970216,37.625496212899996,강북구
3381,09842,경남아파트,127.0343378444,37.6164353454,강북구
3382,09843,우광슈퍼,127.0316172752,37.627982596,강북구
3383,09844,기도원입구,127.0082105134,37.6370560369,강북구
3384,09845,인수초중학교,127.011019117,37.6435398929,강북구
3385,09847,미양중고등학교,127.01258982790002,37.6240619418,강북구
3386,09848,인천슈퍼,127.0345928361,37.6264670403,강북구
3387,09851,해청빌라,127.007845554,37.6374785731,강북구
3388,09852,백운교회,127.01094670229999,37.6442850934,강북구
3389,09853,벽산아파트,127.01100315139999,37.619802676,강북구
3390,09854,금강슈퍼,127.03571132809999,37.6270767404,강북구
3391,09855,북서울꿈의숲,127.03781861459998,37.6226490603,강북구
3392,09856,모아빌라,127.00768811629999,37.6380859125,강북구
3393,09857,국립419민주묘지삼거리.윤극영가옥,127.01071579879999,37.646158460900004,강북구
3394,09859,청화슈퍼,127.0367029926,37.6277765778,강북구
3395,09860,동문굿모닝힐,127.0377522537,37.6235952196,강북구
3396,09861,본원정사,127.0064915618,37.638134642800004,강북구
3397,09862,국립419묘지,127.00899678799999,37.6469479509,강북구
3398,09863,주공5단지,127.03414632040001,37.6335857244,강북구
3399,09864,SK아파트,127.0111436082,37.6197098512,강북구
3400,09865,번동초등학교,127.0393340964,37.6285317388,강북구
3401,09867,무량사입구,127.0077898187,37.6462839406,강북구
3402,09868,로얄공인중계사무소,127.03477592739999,37.632810609699995,강북구
3403,09870,강북문화정보도서관.해모로아파트,127.0370107352,37.625812783899995,강북구
3404,09871,강북청소년수련관,127.0068197297,37.6457956151,강북구
3405,09872,금호.현대아파트,127.0364126242,37.631736926799995,강북구
3406,09873,강북보건소앞.번2동주민센터,127.03762263649999,37.6316563508,강북구
3407,09874,번동슈퍼,127.03811339100001,37.627537343600004,강북구
3408,09875,백련사,127.00480365,37.6445864643,강북구
3409,09876,강북보건소.번2동주민센터,127.03737431389999,37.6312689643,강북구
3410,09877,신성빌라,127.0034868249,37.6436773202,강북구
3411,09878,강북구민운동장.4단지,127.0385078133,37.6300386219,강북구
3412,09879,강북보건소정문,127.0390641001,37.632188422199995,강북구
3413,09880,아카데미하우스.통일교육원,127.00193091610001,37.642160836799995,강북구
3414,09881,번동슈퍼,127.0376036568,37.627717723800004,강북구
3415,09882,한양아파트입구.삼덕상운,127.04109885129999,37.627812073,강북구
3416,09883,주공3단지정문,127.0422330792,37.6280702834,강북구
3417,09884,기산아파트.2단지후문,127.0440252483,37.6277956991,강북구
3418,09885,신원아파트.북서울꿈의숲교회,127.0441737213,37.6259772576,강북구
3419,09886,주공1.2단지한진아파트,127.04489589110001,37.6249236185,강북구
3420,09887,오현초등학교,127.04602540379999,37.6230966867,강북구
3421,09888,주공1.2단지한진아파트,127.04464570620001,37.6252363894,강북구
3422,09889,꿈동산주유소,127.0453239476,37.6208929068,강북구
3423,09890,번3동주민센터,127.0466752399,37.6260240521,강북구
3424,09891,북서울꿈의숲,127.0441310831,37.6190100927,강북구
3425,09892,숭곡초등학교입구,127.0318837788,37.6100230095,강북구
3426,09893,현대백화점.E마트.빅토리아호텔,127.03047705540001,37.610179269,강북구
3427,09894,미아사거리역.롯데백화점,127.0302272316,37.6142098888,강북구
3428,09895,광산사거리,127.02276685870001,37.6434913546,강북구
3429,09896,보람빌딩,127.0250915337,37.6348963686,강북구
3430,09897,번동5거리.북부노동지청,127.0338943188,37.6350509566,강북구
3431,09898,금강산병원.전자공단,127.0336730577,37.634353582399996,강북구
3432,09899,하나은행.새마을금고,127.03968985770001,37.6285541467,강북구
3433,09903,우이3교,127.0356137854,37.6363426016,강북구
3434,09905,당진슈퍼,127.03244438540001,37.625504392399996,강북구
3435,09908,삼성래미안아파트,127.0210554967,37.6144948223,강북구
3436,09909,성우아파트,127.0217994295,37.6174096971,강북구
3437,09913,미아사거리역,127.029758625,37.6150849616,강북구
3438,09920,두산위브아파트,127.01541989879999,37.6190948303,강북구
3439,09921,동북프라자,127.0184027943,37.619863928899996,강북구
3440,09934,한영교회,127.0318418008,37.6231428162,강북구
3441,09935,강북구보건소.삼각산분소,127.0152530558,37.6175332723,강북구
3442,09936,달팽이계단,127.0311295427,37.6239152351,강북구
3443,09937,대성빌라정문,127.0304263922,37.6248327216,강북구
3444,09938,신구한일아파트입구,127.029785532,37.6257429795,강북구
3445,09939,실버복지센터,127.0293295134,37.6271352675,강북구
3446,09940,남양빌라,127.0284627093,37.626857045,강북구
3447,09941,미아역3번출구,127.0269693692,37.6264897538,강북구
3448,09942,미아역1번출구,127.02588439350001,37.627556879400004,강북구
3449,09943,수유시장,127.0240584476,37.6321924359,강북구
3450,09944,요진아파트,127.02655385700001,37.6336246217,강북구
3451,09945,우일빌딩앞,127.0274879166,37.634811133,강북구
3452,09946,신구한일아파트입구,127.02963368709999,37.6256574148,강북구
3453,09947,대성빌라정문,127.0301941441,37.6248255726,강북구
3454,09948,달팽이계단,127.03091765319999,37.623820677,강북구
3455,09949,한영교회,127.0320253405,37.6231743045,강북구
3456,09950,한국전력공사,127.02470485129999,37.6305370136,강북구
3457,09978,미아타운입구.동방고개.한일아파트,127.03802143809999,37.6138291792,성북구
3458,09994,창문여고앞,127.03608481389999,37.6122204488,성북구
3459,09999,수유역(시외버스),127.0245,37.6367,강북구
3460,10001,도봉산역,127.04543124979999,37.6891946492,도봉구
3461,10002,도봉산역,127.045813,37.688568,도봉구
3462,10003,도봉한신아파트,127.04594626120002,37.6840520197,도봉구
3463,10004,도봉한신아파트,127.046067,37.682672,도봉구
3464,10005,서울북부지방법원.검찰청.도봉역성황당,127.0449209186,37.6777746252,도봉구
3465,10006,서울북부지방법원.검찰청.도봉역성황당,127.045103,37.677262,도봉구
3466,10007,신도봉사거리,127.0441473394,37.673289361900004,도봉구
3467,10008,신도봉사거리,127.04433300000001,37.67275,도봉구
3468,10009,도봉소방서.방학남부역,127.0429813465,37.6663334805,도봉구
3469,10010,도봉소방서.방학남부역,127.04305124620001,37.6656765697,도봉구
3470,10011,도봉보건소,127.0407623758,37.6589364195,도봉구
3471,10012,도봉보건소.북한산아이파크아파트,127.040517,37.658205,도봉구
3472,10013,도봉구민회관,127.0381736668,37.6545598452,도봉구
3473,10014,도봉구민회관,127.037977,37.653968,도봉구
3474,10015,쌍문역,127.0347686574,37.6488174173,도봉구
3475,10016,쌍문역,127.0344600639,37.6480714136,도봉구
3476,10017,우이1교앞,127.0326524367,37.6452929962,도봉구
3477,10018,우이1교앞,127.03242,37.644652,도봉구
3478,10019,신도봉시장.도봉구청.방학북부역,127.04357746149999,37.669998842800005,도봉구
3479,10020,신도봉시장.도봉구청.방학북부역,127.04375700000001,37.669197,도봉구
3480,10103,도봉동한신아파트,127.04561090860001,37.6826140348,도봉구
3481,10104,도봉동한신아파트,127.04595866540001,37.6821047926,도봉구
3482,10105,녹천역,127.0523135976,37.6435261063,도봉구
3483,10107,서울북부지방법원.검찰청.도봉역성황당,127.0451325639,37.6771834389,도봉구
3484,10108,서울북부지방법원.검찰청.도봉역성황당,127.0446529158,37.6770277354,도봉구
3485,10109,국민은행도봉지점,127.04460018469999,37.6741632354,도봉구
3486,10110,국민은행도봉지점,127.0441500898,37.674104834699996,도봉구
3487,10111,방학역,127.0438717524,37.6692472357,도봉구
3488,10113,도봉소방서,127.04318840200001,37.665675618499996,도봉구
3489,10114,도봉소방서,127.0425798048,37.6651007798,도봉구
3490,10115,방학사거리,127.042425,37.661533,도봉구
3491,10116,방학사거리,127.0421039333,37.662217674699995,도봉구
3492,10117,도봉보건소,127.0401324698,37.6573444298,도봉구
3493,10118,도봉보건소,127.03991738149999,37.657824777600005,도봉구
3494,10119,함석헌기념관.정의여중고,127.03738728459999,37.6526308865,도봉구
3495,10120,함석헌기념관.정의여중고,127.03658807120001,37.652185102800004,도봉구
3496,10121,도봉구민회관,127.0382221679,37.6541047846,도봉구
3497,10122,도봉구민회관,127.03814206610001,37.6548202673,도봉구
3498,10124,쌍문역.쌍문역골목시장,127.03409740049999,37.648024662800005,도봉구
3499,10126,쌍문역,127.0342217518,37.6473560254,도봉구
3500,10127,우이1교앞,127.0321793259,37.643993768,도봉구
3501,10129,서울북부지방법원.검찰청.성우아파트,127.04837426200001,37.676134203000004,도봉구
3502,10130,서울북부지방법원.검찰청.성우아파트,127.0479104838,37.6759758029,도봉구
3503,10131,도봉시장,127.0468555403,37.6731864956,도봉구
3504,10132,도봉시장,127.046582,37.673315,도봉구
3505,10133,도봉구청,127.04633370309999,37.6689552465,도봉구
3506,10134,도봉구청,127.0461540675,37.6699284798,도봉구
3507,10135,방학1동대상타운현대삼성아파트,127.04645295450001,37.6656806856,도봉구
3508,10136,방학1동대상타운현대삼성아파트,127.0460316281,37.6662386176,도봉구
3509,10137,창동쌍용.성원아파트,127.04949524969999,37.6604251641,도봉구
3510,10138,창동쌍용아파트,127.04870074700001,37.660497681100004,도봉구
3511,10139,자운고등학교앞,127.0500065597,37.658932863000004,도봉구
3512,10140,자운고등학교앞,127.0496686321,37.6586807038,도봉구
3513,10141,창동동아청솔아파트,127.0498677517,37.656445044,도봉구
3514,10142,창동동아청솔아파트,127.04958228950001,37.656671335,도봉구
3515,10143,창동농협물류센터,127.0503054543,37.6550860313,도봉구
3516,10144,창동농협물류센터,127.05124667850001,37.6542124806,도봉구
3517,10145,창동농협물류센터,127.0508882517,37.6537900297,도봉구
3518,10146,창동역동측,127.0507133553,37.6532584683,도봉구
3519,10147,창동동아아파트,127.051465,37.651933,도봉구
3520,10148,창동동아아파트,127.0513898656,37.6514821482,도봉구
3521,10149,창동주공19단지,127.0523899949,37.6490406835,도봉구
3522,10150,창동주공19단지,127.0520286111,37.6492264659,도봉구
3523,10151,창동주공18단지,127.0530436187,37.6470625209,도봉구
3524,10152,창동주공18단지,127.05277291770001,37.6472653853,도봉구
3525,10153,도봉산입구,127.040487449,37.6869698964,도봉구
3526,10154,도봉고등학교,127.0440331542,37.6872443546,도봉구
3527,10155,도봉고등학교,127.04380800000001,37.687443,도봉구
3528,10156,도봉역,127.0465266987,37.6803096286,도봉구
3529,10157,도봉역,127.0470845566,37.6803959104,도봉구
3530,10158,노원교,127.0490169573,37.6794237641,도봉구
3531,10159,노원교,127.04911914530001,37.6796543968,도봉구
3532,10160,성대야구장노원교앞,127.04938999999999,37.67907,도봉구
3533,10161,천주교도봉동교회,127.0428106953,37.6711723253,도봉구
3534,10162,천주교도봉동교회,127.04281077559999,37.6713119921,도봉구
3535,10163,오봉초등학교,127.0391794072,37.6705203068,도봉구
3536,10164,오봉초등학교,127.0395581981,37.6708391615,도봉구
3537,10165,방학2동공영주차장,127.0364774606,37.669329048899996,도봉구
3538,10166,방학2동공영주차장,127.0367133828,37.6696083095,도봉구
3539,10167,방학2동주민센터,127.03472664540001,37.6681095192,도봉구
3540,10168,방학2동주민센터,127.0346224327,37.6682708426,도봉구
3541,10172,신방학중학교앞,127.027779564,37.6634077361,도봉구
3542,10173,방학동신우빌라,127.03513999999998,37.664078,도봉구
3543,10174,방학동신우빌라,127.0348959433,37.6641158948,도봉구
3544,10175,방학동삼익세라믹,127.03493,37.661671999999996,도봉구
3545,10176,방학동삼익세라믹,127.0346738125,37.6617551365,도봉구
3546,10177,쌍문동청구아파트,127.0351171033,37.6595743964,도봉구
3547,10178,쌍문동청구아파트,127.0348777558,37.6591608724,도봉구
3548,10179,샘말어린이공원,127.0318158985,37.6686672058,도봉구
3549,10180,방학중학교정문,127.034428,37.666488,도봉구
3550,10181,방학중학교정문,127.0342826264,37.6663777789,도봉구
3551,10182,신한은행방학동지점,127.0374390076,37.663099600500004,도봉구
3552,10183,신한은행방학동지점,127.037197641,37.6632312342,도봉구
3553,10184,연산군.정의공주묘,127.0229753659,37.6618859481,도봉구
3554,10185,연산군정의공주묘,127.02314459620001,37.662001524699996,도봉구
3555,10186,방학동신동아타워,127.028111025,37.661680291399996,도봉구
3556,10187,방학동신동아타워,127.02869199999999,37.662028,도봉구
3557,10188,방학3동신동아프라자,127.0274841055,37.6613704683,도봉구
3558,10189,방학동신동아아파트,127.03138346120001,37.6619831294,도봉구
3559,10190,방학동신동아아파트,127.03201999999999,37.662362,도봉구
3560,10191,국민은행방학지점,127.0343340389,37.6623319258,도봉구
3561,10192,국민은행방학지점,127.03411299999999,37.662595,도봉구
3562,10193,신한은행방학동지점,127.037002395,37.6626546059,도봉구
3563,10194,신한은행방학동지점,127.03680700000001,37.662933,도봉구
3564,10195,방학사거리,127.04049691770001,37.6626723806,도봉구
3565,10196,방학사거리,127.0405809384,37.6629354664,도봉구
3566,10197,서울문화고등학교,127.04630951899999,37.6628720833,도봉구
3567,10198,서울문화고등학교,127.04782124399999,37.6623434486,도봉구
3568,10199,서울문화고등학교,127.0481931566,37.662549644,도봉구
3569,10200,쌍문동청한빌라,127.01500620549999,37.6574593323,도봉구
3570,10201,쌍문동청한빌라,127.014762,37.657732,도봉구
3571,10202,쌍문동우이빌라,127.01894357139999,37.6572118702,도봉구
3572,10203,쌍문동우이빌라,127.01893700000001,37.657447999999995,도봉구
3573,10204,초당초등학교,127.0231371776,37.6573507894,도봉구
3574,10205,초당초등학교,127.022295,37.657531,도봉구
3575,10206,방학동우성아파트,127.0242705926,37.6574046264,도봉구
3576,10207,방학동우성.청구아파트,127.0251,37.657656,도봉구
3577,10208,방학3동신동아프라자,127.02774006770001,37.660834266900004,도봉구
3578,10209,방학3동주민센터,127.02762861120002,37.6598133715,도봉구
3579,10210,쌍문동성원아파트,127.0289334878,37.6576477672,도봉구
3580,10211,쌍문동성원아파트,127.0285379978,37.6578235739,도봉구
3581,10212,쌍문동한양.현대아파트,127.0317568572,37.6578002243,도봉구
3582,10213,쌍문동현대.한양아파트,127.0313205806,37.6580003804,도봉구
3583,10214,쌍문동삼익금호1차아파트,127.0349134832,37.6580029761,도봉구
3584,10215,쌍문동금호1차삼익아파트,127.0346143499,37.658188686399996,도봉구
3585,10216,도봉구보건소앞,127.0376717716,37.6571614212,도봉구
3586,10217,도봉구보건소앞,127.03758917370001,37.6574389797,도봉구
3587,10218,북서울교회,127.0136533178,37.6572562221,도봉구
3588,10219,서라벌중학교.우이동대우아파트,127.013223,37.655025,도봉구
3589,10221,덕성여대입구,127.01313799999998,37.65106,도봉구
3590,10222,쌍문초등학교,127.0256814814,37.6469743334,도봉구
3591,10223,쌍문초등학교,127.02538999999999,37.647095,도봉구
3592,10224,숭미초등학교,127.02778899999998,37.649556,도봉구
3593,10225,숭미초등학교,127.02795025569999,37.6500735328,도봉구
3594,10226,둘리뮤지엄.대우이안극동아파트,127.02842575,37.6517710532,도봉구
3595,10227,둘리뮤지엄.대우이안극동아파트,127.0283111223,37.6513412658,도봉구
3596,10228,창동주공1단지,127.04100462870001,37.6542705499,도봉구
3597,10229,창동주공1단지아파트,127.0409927567,37.653291081,도봉구
3598,10231,서울북부지방법원등기국,127.0446158067,37.6510217496,도봉구
3599,10232,서울북부지방법원등기국,127.04454124950001,37.6514245604,도봉구
3600,10234,창동역서측,127.0461227769,37.652335845,도봉구
3601,10235,창4동주민센터,127.0526463227,37.65254667,도봉구
3602,10236,창4동주민센터,127.0519925342,37.6527469996,도봉구
3603,10241,창동주공4단지,127.04861481959999,37.6451811712,도봉구
3604,10242,창동주공4단지,127.0480754907,37.6453057413,도봉구
3605,10244,도봉문화정보도서관,127.04423540399999,37.6440304124,도봉구
3606,10245,도봉문화정보도서관,127.0440281367,37.6442125083,도봉구
3607,10246,창림초교창동신창아파트앞,127.04103842139999,37.6415355739,도봉구
3608,10247,창림초교창동신창아파트앞,127.0407268539,37.6416284932,도봉구
3609,10248,KEB.하나은행.창동.지점,127.03944431129999,37.6398501948,도봉구
3610,10249,KEB.하나은행.창동.지점,127.0394808042,37.640289910199996,도봉구
3611,10250,창동서울탁주앞,127.0372884977,37.637663434699995,도봉구
3612,10251,창동서울탁주앞,127.036931039,37.6375883927,도봉구
3613,10252,창2동주민센터.보건지소,127.03363975120001,37.640899048899996,도봉구
3614,10253,창2동주민센터.보건지소,127.03346699999999,37.640778000000005,도봉구
3615,10256,창2동한일아파트,127.0372571163,37.6461539659,도봉구
3616,10257,창1동제1공영주차장입구,127.03772864540001,37.6463646689,도봉구
3617,10258,한신아파트101동앞,127.0348523274,37.6459816934,도봉구
3618,10259,KT도봉지점,127.0348557999,37.646137579299996,도봉구
3619,10260,창동청구빌라,127.0399097927,37.6457638317,도봉구
3620,10261,창동청구빌라,127.0395258217,37.6461243931,도봉구
3621,10262,창동대우아파트입구,127.040517,37.643091999999996,도봉구
3622,10263,창동대우아파트입구,127.04034243870001,37.6432163298,도봉구
3623,10264,창동대우아파트,127.0367159557,37.6426101856,도봉구
3624,10265,창동역동측,127.0499897686,37.653974377800004,도봉구
3625,10266,창동역동측,127.0504014877,37.6536558456,도봉구
3626,10269,서울가든아파트앞,127.0442008606,37.6469310032,도봉구
3627,10270,창1동주민센터,127.0430117184,37.6487636037,도봉구
3628,10271,창1동주민센터,127.04267376,37.6487763458,도봉구
3629,10272,창동주공3단지,127.04171585719999,37.6513228702,도봉구
3630,10273,창동주공3단지,127.0414767297,37.651322954499996,도봉구
3631,10276,세그루학원,127.0279900823,37.6565423713,도봉구
3632,10277,세그루학원,127.0278333324,37.6556242091,도봉구
3633,10278,창동주공17단지,127.05376567409999,37.6457412104,도봉구
3634,10279,창동주공17단지,127.0539256842,37.6460538123,도봉구
3635,10280,창3동염광아트필,127.04235522139999,37.6344394033,도봉구
3636,10281,창3동염광아트빌,127.042773629,37.634229889299995,도봉구
3637,10282,한승미메이드아파트,127.04342246430001,37.6335421266,도봉구
3638,10283,한승미메이드아파트,127.0433169999,37.633383574899995,도봉구
3639,10284,북서울농협창동지점,127.041158882,37.6339466227,도봉구
3640,10285,북서울농협창동지점,127.04121548180001,37.6338519893,도봉구
